Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
17:46:27.664,VIGILE,0,0.0,0.0,0.0,-8.811,1.568,3.086,-0.131,0.077,-0.015,70.37,532.83,0.0,0.0,1,0
17:46:28.164,VIGILE,0,0.0,0.0,0.0,-8.945,1.724,3.043,-0.139,0.07,-0.026,68.86,532.61,0.0,0.0,1,0
17:46:28.664,VIGILE,0,0.0,0.0,0.0,-8.55,1.489,3.089,-0.132,0.072,-0.018,71.96,532.22,0.0,0.0,1,0
17:46:29.164,VIGILE,0,0.0,0.0,0.0,-8.837,1.81,3.074,-0.132,0.06,-0.018,72.36,531.89,0.0,0.0,1,0
17:46:29.664,VIGILE,0,0.0,0.0,0.0,-8.753,1.733,3.208,-0.136,0.07,-0.018,75.44,531.35,0.0,0.0,1,0
17:46:30.164,VIGILE,0,0.0,0.0,0.0,-8.887,1.647,2.988,-0.125,0.074,-0.015,74.91,531.29,0.0,0.0,1,0
17:46:30.664,VIGILE,0,0.0,0.0,0.0,-8.825,1.697,3.184,-0.132,0.064,-0.018,72.4,531.01,0.0,0.0,1,0
17:46:31.164,VIGILE,0,0.0,0.0,0.0,-8.638,1.556,3.196,-0.135,0.071,-0.026,77.56,530.52,0.0,0.0,1,0
17:46:31.664,VIGILE,0,0.0,0.0,0.0,-8.921,1.757,2.957,-0.133,0.06,-0.019,79.59,530.4,0.0,0.0,1,0
17:46:32.165,VIGILE,0,0.0,0.0,0.0,-8.559,1.609,3.084,-0.13,0.064,-0.021,68.83,529.91,0.0,0.0,1,0
17:46:32.665,VIGILE,0,0.0,0.0,0.0,-8.744,1.748,2.974,-0.136,0.059,-0.017,76.19,529.79,0.0,0.0,1,0
17:46:33.165,VIGILE,0,0.0,0.0,0.0,-8.959,1.693,3.268,-0.129,0.073,-0.022,71.82,529.3,0.0,0.0,1,0
17:46:33.665,VIGILE,0,0.0,0.0,0.0,-8.935,1.609,2.914,-0.132,0.082,-0.017,76.05,529.19,0.0,0.0,1,0
17:46:34.165,VIGILE,0,0.0,0.0,0.0,-8.95,1.666,3.129,-0.132,0.072,-0.018,75.27,528.7,0.0,0.0,1,0
17:46:34.665,VIGILE,0,0.0,0.0,0.0,-8.483,1.592,3.187,-0.135,0.076,-0.029,77.95,528.42,0.0,0.0,1,0
17:46:35.165,VIGILE,0,0.0,0.0,0.0,-8.973,1.75,2.983,-0.132,0.069,-0.016,79.42,528.19,0.0,0.0,1,0
17:46:35.665,VIGILE,1,-156.45,77.51,0.371,-8.411,1.635,3.06,-0.134,0.082,-0.013,70.34,527.81,0.0,0.0,1,0
17:46:36.165,VIGILE,1,166.32,70.39,0.433,-8.88,1.841,3.055,-0.129,0.046,-0.011,80.17,527.93,0.0,0.0,1,0
17:46:36.665,VIGILE,0,0.0,0.0,0.0,-8.746,1.64,3.156,-0.132,0.072,-0.014,80.25,527.82,0.0,0.0,1,0
17:46:37.165,VIGILE,0,0.0,0.0,0.0,-8.665,1.664,2.914,-0.13,0.066,-0.012,73.8,527.5,0.0,0.0,1,0
17:46:37.665,VIGILE,0,0.0,0.0,0.0,-8.942,1.688,3.026,-0.13,0.066,-0.011,73.5,527.27,0.0,0.0,1,0
17:46:38.165,VIGILE,1,-157.87,-28.94,0.311,-8.947,1.561,3.115,-0.133,0.074,-0.012,72.04,527.27,0.0,0.0,1,0
17:46:38.665,VIGILE,1,-162.36,-29.98,0.339,-8.863,1.76,3.029,-0.13,0.066,-0.019,68.46,526.78,0.0,0.0,1,0
17:46:39.165,VIGILE,1,-169.36,-31.44,0.286,-8.614,1.554,3.091,-0.134,0.062,-0.019,71.45,526.95,0.0,0.0,1,0
17:46:39.666,EBBREZZA,1,-168.26,-35.91,0.293,-8.859,1.786,3.048,-0.135,0.064,-0.018,74.57,526.67,0.0,0.0,1,0
17:46:40.166,EBBREZZA,1,-158.74,-33.1,0.381,-8.926,1.659,3.29,-0.132,0.07,-0.016,73.33,526.34,0.0,0.0,1,0
17:46:40.666,EBBREZZA,1,-158.41,-29.97,0.355,-8.598,1.626,2.964,-0.129,0.073,-0.016,75.31,526.12,0.0,0.0,1,0
