Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
12:58:40.551,VIGILE,0,0.0,0.0,0.0,-4.709,7.609,-3.745,-0.11,-0.022,0.074,81.1,0.0,30.9,29,1,1
12:58:41.051,VIGILE,0,0.0,0.0,0.0,-4.69,7.551,-3.515,-0.144,0.017,0.035,80.77,0.0,30.9,29,1,1
12:58:41.551,VIGILE,0,0.0,0.0,0.0,-4.635,7.477,-3.196,-0.143,0.043,0.019,82.36,0.0,30.9,29,1,1
12:58:42.051,VIGILE,0,0.0,0.0,0.0,-4.398,7.391,-3.124,-0.214,0.107,-0.047,82.08,0.0,30.9,29,1,1
12:58:42.551,VIGILE,0,0.0,0.0,0.0,-4.539,7.353,-3.213,-0.166,0.101,-0.082,82.12,0.0,30.9,29,1,1
12:58:43.051,VIGILE,0,0.0,0.0,0.0,-4.492,7.451,-3.448,0.009,0.064,-0.015,79.82,0.0,30.9,29,1,1
12:58:43.551,VIGILE,0,0.0,0.0,0.0,-4.647,7.499,-3.572,-0.067,0.116,-0.098,80.91,0.0,30.9,29,1,1
12:58:44.051,VIGILE,0,0.0,0.0,0.0,-4.764,7.436,-3.582,-0.03,0.091,-0.02,81.0,0.0,30.9,29,1,1
12:58:44.551,VIGILE,0,0.0,0.0,0.0,-4.721,7.647,-3.594,-0.225,0.062,-0.01,80.95,0.0,30.9,29,1,1
12:58:45.052,VIGILE,1,-171.99,23.08,0.237,-4.719,7.58,-3.553,-0.153,0.037,0.042,80.72,0.0,31.0,29,1,1
12:58:45.552,VIGILE,1,-153.33,72.43,0.291,-4.429,7.338,-3.23,-0.078,0.094,-0.091,82.73,0.0,31.0,29,1,1
12:58:46.052,VIGILE,0,0.0,0.0,0.0,-4.566,7.381,-3.215,-0.132,0.1,-0.082,81.11,0.0,31.0,29,1,1
12:58:46.552,VIGILE,0,0.0,0.0,0.0,-4.389,7.377,-3.369,0.001,0.071,-0.038,80.98,0.0,31.0,29,1,1
12:58:47.052,VIGILE,1,-170.83,45.89,0.295,-4.654,7.551,-3.737,-0.171,0.073,-0.022,81.62,0.0,31.0,29,1,1
12:58:47.552,VIGILE,0,0.0,0.0,0.0,-4.594,7.678,-3.706,-0.132,0.143,-0.048,81.3,0.0,31.0,29,1,1
12:58:48.052,VIGILE,1,-178.98,-12.19,0.135,-4.638,7.494,-3.972,0.11,0.071,0.12,80.69,0.0,31.0,29,1,1
12:58:48.552,VIGILE,1,178.1,-21.3,0.275,-4.709,7.518,-3.97,-0.11,-0.03,0.105,81.01,0.0,31.0,29,1,1
12:58:49.052,VIGILE,1,-177.4,-22.13,0.159,-4.415,7.59,-3.833,-0.309,0.031,0.034,84.03,0.0,31.0,29,1,1
12:58:49.552,VIGILE,1,-179.18,-22.14,0.253,-4.381,7.475,-3.266,-0.223,0.061,-0.035,82.25,0.0,31.0,29,1,1
12:58:50.052,VIGILE,1,-178.72,-21.05,0.107,-4.324,7.384,-3.395,-0.015,0.103,-0.058,80.99,0.0,31.0,30,1,1
12:58:50.552,VIGILE,1,-179.2,-31.51,0.275,-4.666,7.554,-3.745,-0.043,0.081,-0.042,79.7,0.0,31.0,30,1,1
12:58:51.052,VIGILE,1,-177.4,-23.25,0.267,-4.664,7.393,-4.046,0.002,-0.244,0.097,79.4,0.0,31.0,30,1,1
12:58:51.552,VIGILE,1,-178.55,-16.98,0.253,-4.618,7.609,-3.745,-0.328,0.096,-0.066,79.87,0.0,31.0,30,1,1
12:58:52.052,VIGILE,1,-173.85,-34.87,0.254,-4.65,7.618,-3.596,-0.218,0.039,0.056,80.59,0.0,31.0,30,1,1
12:58:52.552,VIGILE,1,-177.12,-23.44,0.265,-4.726,7.527,-3.838,-0.144,-0.001,0.054,82.71,0.0,31.0,30,1,1
12:58:53.053,VIGILE,1,-177.0,22.46,0.32,-4.688,7.649,-3.804,-0.282,0.076,-0.029,80.01,0.0,31.0,30,1,1
12:58:53.553,VIGILE,1,-175.5,-22.99,0.277,-4.616,7.594,-3.792,-0.157,-0.0,0.05,82.1,0.0,31.0,30,1,1
12:58:54.053,VIGILE,1,-179.38,-14.91,0.25,-4.664,7.626,-3.785,-0.143,-0.004,0.058,82.4,0.0,31.0,30,1,1
12:58:54.553,VIGILE,1,-177.74,-16.08,0.273,-4.427,7.487,-3.405,-0.223,0.061,0.014,81.57,0.0,31.0,30,1,1
12:58:55.053,VIGILE,1,-176.43,-35.17,0.255,-4.259,7.302,-3.551,-0.046,0.062,-0.025,81.78,0.0,31.0,30,1,1
12:58:55.553,VIGILE,1,-178.47,-30.97,0.271,-4.681,7.499,-3.847,-0.131,0.066,-0.03,81.7,0.0,31.0,30,1,1
12:58:56.053,VIGILE,1,179.95,-48.09,0.322,-4.379,7.46,-4.578,-0.321,0.017,-0.039,72.6,0.0,31.0,30,1,1
12:58:56.553,VIGILE,1,-179.74,-52.11,0.364,-4.47,7.439,-3.812,-0.321,0.306,-0.058,78.5,0.0,31.0,30,1,1
12:58:57.053,VIGILE,1,-179.6,-52.14,0.353,-4.571,7.863,-3.333,-0.335,0.284,-0.075,75.0,0.0,31.0,30,1,1
12:58:57.553,VIGILE,1,178.33,-60.41,0.427,-4.444,7.724,-3.548,-0.563,0.297,-0.084,74.68,0.0,31.0,30,1,1
12:58:58.053,VIGILE,1,179.44,-61.78,0.412,-4.36,7.405,-4.135,-0.13,0.142,0.069,80.58,0.0,31.0,30,1,1
12:58:58.553,VIGILE,1,176.59,-63.74,0.402,-3.68,7.187,-4.626,-0.414,0.211,0.137,82.08,0.0,31.0,30,1,1
12:58:59.053,VIGILE,1,179.57,55.0,0.319,-3.376,7.865,-4.283,-0.43,0.226,-0.006,78.26,0.0,31.0,30,1,1
12:58:59.556,VIGILE,1,-173.92,69.13,0.416,-2.717,7.796,-5.164,0.15,-0.327,0.222,76.92,0.0,31.0,30,1,1
12:59:00.056,VIGILE,1,174.74,40.51,0.553,-2.662,8.904,-4.362,0.265,-0.413,0.174,76.41,0.0,31.1,30,1,1
12:59:00.556,VIGILE,1,173.9,39.73,0.559,-3.287,8.085,-3.575,0.215,-0.598,0.278,78.39,0.0,31.1,30,1,1
12:59:01.056,VIGILE,1,178.78,20.96,0.268,-3.156,8.94,-3.299,0.056,-0.43,0.252,76.86,0.0,31.1,30,1,1
12:59:01.556,VIGILE,1,175.51,14.74,0.268,-3.263,8.511,-3.438,0.392,-0.487,0.307,73.52,0.0,31.1,30,1,1
12:59:02.056,VIGILE,1,176.13,17.9,0.248,-2.682,7.678,-4.393,-0.68,-0.079,0.258,82.75,0.0,31.1,30,1,1
12:59:02.556,VIGILE,1,177.52,8.24,0.248,-1.537,8.684,-4.594,0.705,-0.047,0.347,82.19,0.0,31.1,30,1,1
12:59:03.056,VIGILE,1,178.46,3.11,0.246,-4.195,6.826,-3.759,-0.089,0.107,-0.267,78.62,0.0,31.1,30,1,1
12:59:03.556,VIGILE,1,177.63,4.87,0.241,-5.004,6.637,-3.361,-0.206,-0.036,-0.075,83.45,0.0,31.1,30,1,1
12:59:04.056,VIGILE,1,173.23,-3.2,0.256,-4.192,6.912,-4.319,-0.126,0.177,0.083,80.8,0.0,31.1,30,1,1
12:59:04.556,VIGILE,1,176.76,-5.88,0.141,-4.29,7.171,-3.95,-0.059,0.25,-0.061,81.72,0.0,31.1,30,1,1
12:59:05.056,VIGILE,1,176.52,-9.81,0.241,-4.369,8.286,-4.254,-0.162,0.272,-0.282,81.83,0.0,31.2,30,1,1
12:59:05.556,VIGILE,1,175.27,-5.14,0.245,-3.524,5.83,-4.779,-1.715,-0.11,-0.485,85.28,0.0,31.2,30,1,1
