Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
13:12:43.093,VIGILE,0,0.0,0.0,0.0,-1.211,1.863,-9.347,-0.145,0.077,-0.025,79.68,0.0,44.1,1,1,1
13:12:43.593,VIGILE,0,0.0,0.0,0.0,-0.922,1.75,-9.349,-0.127,0.065,-0.015,78.92,0.0,44.1,1,1,1
13:12:44.093,VIGILE,1,-145.65,68.78,0.362,-1.037,1.65,-9.301,-0.135,0.075,-0.019,79.57,0.0,44.1,1,1,1
13:12:44.593,VIGILE,1,-141.45,46.77,0.233,-0.972,1.674,-9.364,-0.136,0.07,-0.017,81.21,0.0,44.1,1,1,1
13:12:45.093,VIGILE,0,0.0,0.0,0.0,-1.027,1.669,-9.249,-0.129,0.074,-0.017,78.39,0.0,44.1,1,1,1
13:12:45.593,VIGILE,0,0.0,0.0,0.0,-0.869,1.731,-9.519,-0.138,0.055,-0.013,76.66,0.0,44.0,1,1,1
13:12:46.093,VIGILE,0,0.0,0.0,0.0,-1.063,1.681,-9.33,-0.132,0.072,-0.021,81.31,0.0,44.0,1,1,1
13:12:46.593,VIGILE,0,0.0,0.0,0.0,-1.111,1.817,-9.421,-0.136,0.062,-0.013,78.21,0.0,44.0,1,1,1
13:12:47.093,VIGILE,0,0.0,0.0,0.0,-0.991,1.714,-9.409,-0.133,0.06,-0.02,77.97,0.0,44.0,1,1,1
13:12:47.593,VIGILE,0,0.0,0.0,0.0,-1.14,1.901,-9.21,-0.132,0.075,-0.017,78.18,0.0,44.0,1,1,1
13:12:48.093,VIGILE,1,-173.81,-23.29,0.148,-1.001,1.798,-9.287,-0.136,0.065,-0.017,79.75,0.0,44.0,1,1,1
13:12:48.593,VIGILE,1,-152.45,-8.76,0.124,-0.821,1.839,-9.534,-0.137,0.059,-0.01,78.67,0.0,44.0,1,1,1
13:12:49.093,VIGILE,1,-143.84,-0.06,0.156,-0.927,1.676,-9.342,-0.132,0.07,-0.017,79.95,0.0,44.0,1,1,1
13:12:49.593,VIGILE,1,-141.15,-0.19,0.136,-1.077,1.697,-9.177,-0.13,0.068,-0.024,80.1,0.0,44.0,1,1,1
13:12:50.093,VIGILE,1,-142.56,-1.41,0.165,-0.936,1.688,-9.55,-0.135,0.06,-0.013,77.48,0.0,44.0,1,1,1
13:12:50.593,VIGILE,1,-143.8,0.95,0.141,-1.022,1.719,-9.325,-0.132,0.071,-0.011,79.47,0.0,44.0,1,1,1
13:12:51.094,VIGILE,1,-149.44,-1.13,0.137,-1.14,1.755,-9.091,-0.131,0.066,-0.017,81.24,0.0,44.0,1,1,1
13:12:51.594,VIGILE,1,-154.56,-7.97,0.14,-1.003,1.791,-9.541,-0.133,0.06,-0.012,81.0,0.0,44.0,1,1,1
13:12:52.094,VIGILE,1,-151.79,-6.42,0.143,-0.931,1.69,-9.436,-0.129,0.064,-0.014,77.56,0.0,44.0,1,1,1
13:12:52.594,VIGILE,1,-170.36,-4.99,0.149,-0.97,1.836,-9.328,-0.133,0.061,-0.017,78.98,0.0,44.0,1,1,1
13:12:53.094,VIGILE,1,-171.38,-5.29,0.125,-0.761,1.815,-9.491,-0.128,0.058,-0.013,78.33,0.0,43.9,1,1,1
13:12:53.594,VIGILE,1,-170.22,-6.09,0.119,-0.888,1.805,-9.325,-0.139,0.069,-0.017,77.85,0.0,43.9,1,1,1
13:12:54.094,VIGILE,1,-170.14,-5.86,0.124,-0.962,1.748,-9.199,-0.133,0.066,-0.017,78.36,0.0,43.9,1,1,1
13:12:54.594,VIGILE,1,-154.27,-8.1,0.111,-0.895,1.647,-9.5,-0.137,0.058,-0.011,80.52,0.0,43.9,1,1,1
13:12:55.094,VIGILE,1,-166.08,-3.04,0.126,-1.113,1.64,-9.182,-0.136,0.071,-0.015,77.85,0.0,43.9,1,1,1
13:12:55.594,VIGILE,1,-151.91,-7.34,0.137,-0.883,1.678,-9.57,-0.138,0.056,-0.016,76.59,0.0,43.9,1,1,1
13:12:56.094,VIGILE,1,-151.33,-5.63,0.135,-1.063,1.611,-9.189,-0.135,0.073,-0.018,80.61,0.0,43.9,1,1,1
13:12:56.594,VIGILE,1,-151.42,-4.75,0.141,-0.869,1.745,-9.383,-0.134,0.062,-0.018,77.96,0.0,43.9,1,1,1
13:12:57.094,VIGILE,1,-171.1,8.42,0.188,-1.063,1.695,-9.242,-0.132,0.064,-0.017,78.14,0.0,43.9,1,1,1
13:12:57.595,VIGILE,1,-171.71,10.46,0.147,-0.795,1.686,-9.318,-0.141,0.068,-0.017,84.35,0.0,43.9,1,1,1
13:12:58.095,VIGILE,1,-170.32,7.17,0.146,-1.001,1.697,-9.203,-0.137,0.072,-0.023,80.5,0.0,43.8,1,1,1
13:12:58.595,VIGILE,1,-151.41,-1.45,0.118,-0.9,1.583,-9.457,-0.135,0.061,-0.014,81.52,0.0,43.8,1,1,1
13:12:59.095,VIGILE,1,-172.44,-1.67,0.148,-0.91,1.805,-9.416,-0.134,0.054,-0.016,77.99,0.0,43.8,1,1,1
13:12:59.595,VIGILE,1,-154.21,-10.43,0.133,-0.891,1.662,-9.167,-0.132,0.07,-0.019,81.07,0.0,43.8,1,1,1
13:13:00.095,VIGILE,1,-155.17,-13.8,0.192,-0.903,1.822,-9.227,-0.134,0.063,-0.018,82.43,0.0,43.8,1,1,1
13:13:00.595,VIGILE,1,-173.91,-8.88,0.142,-0.876,1.796,-9.309,-0.127,0.067,-0.015,81.99,0.0,43.8,1,1,1
13:13:01.095,VIGILE,1,-156.96,-17.31,0.144,-0.958,1.724,-9.21,-0.138,0.06,-0.017,80.61,0.0,43.8,1,1,1
13:13:01.595,VIGILE,1,-153.53,-11.01,0.103,-0.809,1.664,-9.503,-0.131,0.058,-0.014,81.71,0.0,43.8,1,1,1
13:13:02.095,VIGILE,1,-154.75,-18.41,0.171,-1.101,1.652,-9.11,-0.138,0.072,-0.022,82.89,0.0,43.8,1,1,1
13:13:02.596,VIGILE,1,-152.8,-14.7,0.123,-0.936,1.774,-9.653,-0.136,0.057,-0.016,84.81,0.0,43.8,1,1,1
13:13:03.096,VIGILE,1,-155.21,-16.86,0.169,-1.003,1.561,-9.076,-0.132,0.078,-0.022,80.83,0.0,43.8,1,1,1
13:13:03.596,VIGILE,1,-176.76,-25.46,0.275,-0.874,1.743,-9.534,-0.131,0.054,-0.014,81.01,0.0,43.8,1,1,1
13:13:04.096,VIGILE,1,-167.53,-4.98,0.123,-1.041,1.671,-9.256,-0.127,0.08,-0.021,82.16,0.0,43.8,1,1,1
13:13:04.596,DISTRAZIONE,1,-169.3,10.0,0.153,-0.998,1.896,-9.44,-0.133,0.062,-0.016,81.76,0.0,43.8,1,1,1
13:13:05.096,DISTRAZIONE,1,-150.31,9.02,0.172,-0.984,1.865,-9.558,-0.13,0.064,-0.012,82.06,0.0,43.8,1,1,1
13:13:05.596,DISTRAZIONE,0,0.0,0.0,0.0,-1.223,1.882,-9.352,-0.133,0.078,-0.016,83.9,0.0,43.8,1,1,1
13:13:06.096,DISTRAZIONE,1,-136.21,-0.52,0.163,-0.982,1.97,-9.737,-0.131,0.057,-0.017,80.63,0.0,43.8,1,1,1
13:13:06.596,DISTRAZIONE,1,-158.57,18.99,0.154,-1.192,1.817,-8.942,-0.136,0.076,-0.018,82.74,0.0,43.8,1,1,1
13:13:07.096,DISTRAZIONE,1,-162.94,29.38,0.269,-1.051,1.812,-9.45,-0.124,0.061,-0.012,81.51,0.0,43.8,1,1,1
13:13:07.596,DISTRAZIONE,0,0.0,0.0,0.0,-1.159,1.896,-9.23,-0.132,0.075,-0.017,79.04,0.0,43.8,1,1,1
13:13:08.096,DISTRAZIONE,1,-171.49,34.48,0.24,-0.977,1.63,-9.598,-0.143,0.067,-0.015,81.71,0.0,43.7,1,1,1
13:13:08.596,DISTRAZIONE,1,-172.96,23.04,0.108,-1.085,1.889,-9.299,-0.131,0.077,-0.016,77.56,0.0,43.7,1,1,1
13:13:09.096,DISTRAZIONE,1,-171.0,32.3,0.222,-0.893,1.872,-9.519,-0.134,0.06,-0.013,83.07,0.0,43.7,1,1,1
13:13:09.597,DISTRAZIONE,1,-165.67,21.22,0.254,-0.962,1.75,-9.419,-0.13,0.069,-0.013,82.52,0.0,43.7,1,1,1
13:13:10.097,DISTRAZIONE,0,0.0,0.0,0.0,-1.013,1.791,-9.402,-0.133,0.066,-0.022,82.62,0.0,43.7,1,1,1
13:13:10.597,DISTRAZIONE,1,-166.08,-19.68,0.178,-0.874,1.875,-9.699,-0.127,0.055,-0.012,82.96,0.0,43.7,1,1,1
13:13:11.097,DISTRAZIONE,1,-168.13,-30.55,0.294,-0.962,1.635,-9.21,-0.129,0.071,-0.02,76.49,0.0,43.7,1,1,1
13:13:11.597,DISTRAZIONE,1,-136.51,-18.67,0.162,-0.718,1.721,-9.309,-0.137,0.06,-0.014,81.54,0.0,43.7,1,1,1
13:13:12.097,DISTRAZIONE,0,0.0,0.0,0.0,-1.046,1.7,-9.29,-0.137,0.067,-0.022,80.17,0.0,43.7,1,1,1
13:13:12.597,DISTRAZIONE,1,-162.63,-52.34,0.368,-0.819,1.757,-9.637,-0.137,0.068,-0.009,81.87,0.0,43.7,1,1,1
13:13:13.097,DISTRAZIONE,1,-175.92,-39.68,0.363,-0.871,1.87,-9.574,-0.123,0.053,-0.01,82.64,0.0,43.7,1,1,1
13:13:13.597,DISTRAZIONE,1,-137.91,-14.31,0.166,-1.073,1.767,-9.388,-0.13,0.074,-0.016,68.62,0.0,43.7,1,1,1
13:13:14.097,DISTRAZIONE,1,-134.14,7.95,0.143,-1.092,1.901,-9.553,-0.125,0.066,-0.019,83.52,0.0,43.7,1,1,1
13:13:14.597,DISTRAZIONE,1,-133.47,14.79,0.146,-0.776,1.705,-9.402,-0.137,0.067,-0.015,80.15,0.0,43.7,1,1,1
13:13:15.097,DISTRAZIONE,1,-136.71,12.25,0.142,-1.056,1.65,-9.187,-0.135,0.078,-0.021,81.1,0.0,43.7,1,1,1
13:13:15.597,DISTRAZIONE,1,-157.24,22.29,0.155,-0.891,1.879,-9.495,-0.127,0.052,-0.018,78.17,0.0,43.7,1,1,1
13:13:16.098,DISTRAZIONE,1,-150.9,38.18,0.139,-1.049,1.568,-9.428,-0.129,0.079,-0.013,75.43,0.0,43.7,1,1,1
