Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
17:10:54.456,VIGILE,0,0.0,0.0,0.0,-7.465,2.272,5.586,-0.127,0.051,0.001,83.0,0.0,0.0,0.0,1,0
17:10:54.956,VIGILE,0,0.0,0.0,0.0,-7.594,2.389,5.794,-0.139,0.038,-0.025,84.58,2540.79,0.0,0.0,1,0
17:10:55.456,VIGILE,0,0.0,0.0,0.0,-7.515,2.452,5.571,-0.14,0.027,-0.024,81.81,2540.45,0.0,0.0,1,0
17:10:55.956,VIGILE,0,0.0,0.0,0.0,-7.59,2.365,5.626,-0.139,0.019,-0.008,79.62,2540.23,0.0,0.0,1,0
17:10:56.457,VIGILE,0,0.0,0.0,0.0,-7.693,2.119,5.598,-0.133,0.02,-0.003,80.87,2539.57,0.0,0.0,1,0
17:10:56.957,VIGILE,1,-165.69,79.57,0.481,-7.484,2.203,5.538,-0.126,0.118,-0.026,82.84,2539.4,0.0,0.0,1,0
17:10:57.457,VIGILE,1,-160.82,46.66,0.26,-7.192,2.274,5.578,-0.127,0.118,-0.029,83.33,2538.69,0.0,0.0,1,0
17:10:57.957,VIGILE,1,-166.76,31.61,0.189,-7.305,2.277,5.672,-0.142,0.056,-0.036,81.58,2538.85,0.0,0.0,1,0
17:10:58.457,VIGILE,1,-168.77,25.86,0.316,-7.767,2.332,5.49,-0.126,0.039,-0.002,78.78,2539.06,0.0,0.0,1,0
17:10:58.957,VIGILE,1,-169.23,21.87,0.11,-7.444,2.253,5.368,-0.125,0.067,-0.01,78.15,2538.18,0.0,0.0,1,0
17:10:59.457,VIGILE,1,-169.86,27.72,0.222,-7.14,2.128,5.6,-0.132,0.098,-0.038,75.77,2538.13,0.0,0.0,1,0
