Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
18:25:41.652,VIGILE,1,-144.9,-4.17,0.195,-4.001,8.203,-2.528,-0.155,0.064,-0.003,82.41,0.0,20.1,43,1,1
18:25:42.152,VIGILE,1,-144.92,-7.43,0.201,-4.132,8.279,-2.61,-0.196,0.056,-0.059,81.2,9.33,20.1,43,1,1
18:25:42.652,VIGILE,1,-143.65,-4.67,0.191,-4.065,8.346,-2.72,-0.129,0.064,0.039,80.42,9.33,20.1,43,1,1
18:25:43.152,VIGILE,1,-150.61,31.91,0.217,-4.001,8.291,-2.696,-0.095,0.039,0.043,81.89,9.33,20.1,43,1,1
18:25:43.652,VIGILE,0,0.0,0.0,0.0,-4.314,8.14,-2.801,-0.193,0.05,-0.03,80.91,9.33,20.1,43,1,1
18:25:44.152,VIGILE,0,0.0,0.0,0.0,-4.312,8.334,-2.818,-0.094,0.05,0.017,77.39,9.33,20.1,43,1,1
18:25:44.653,VIGILE,0,0.0,0.0,0.0,-3.982,8.25,-2.545,-0.122,0.094,-0.051,72.54,9.33,20.1,43,1,1
18:25:45.153,VIGILE,0,0.0,0.0,0.0,-3.979,8.162,-2.674,-0.195,0.114,-0.08,76.84,9.17,20.1,43,1,1
18:25:45.653,VIGILE,0,0.0,0.0,0.0,-3.938,8.317,-2.634,-0.087,0.081,-0.003,79.65,9.17,20.1,43,1,1
18:25:46.153,VIGILE,0,0.0,0.0,0.0,-4.149,8.313,-2.83,-0.167,0.054,-0.044,77.65,9.17,20.1,43,1,1
18:25:46.653,VIGILE,0,0.0,0.0,0.0,-3.924,8.186,-2.646,-0.134,0.086,-0.081,78.39,9.17,20.1,43,1,1
18:25:47.153,VIGILE,0,0.0,0.0,0.0,-4.068,8.279,-2.684,-0.118,0.062,0.022,74.96,9.17,20.1,43,1,1
18:25:47.653,VIGILE,0,0.0,0.0,0.0,-3.965,8.356,-2.547,-0.158,0.068,-0.013,85.09,9.17,20.1,43,1,1
18:25:48.153,VIGILE,0,0.0,0.0,0.0,-4.092,8.368,-2.761,-0.138,0.063,0.027,81.9,9.17,20.1,43,1,1
18:25:48.653,VIGILE,0,0.0,0.0,0.0,-3.917,8.279,-2.435,-0.216,0.082,-0.065,81.31,9.27,20.1,43,1,1
18:25:49.153,VIGILE,0,0.0,0.0,0.0,-4.051,8.382,-2.713,-0.096,0.049,0.073,80.91,9.27,20.1,43,1,1
18:25:49.653,VIGILE,0,0.0,0.0,0.0,-3.996,8.329,-2.545,-0.122,0.064,0.013,81.29,9.27,20.1,43,1,1
18:25:50.153,VIGILE,0,0.0,0.0,0.0,-4.18,8.064,-2.744,-0.187,0.085,-0.054,77.22,9.27,20.1,43,1,1
18:25:50.653,VIGILE,0,0.0,0.0,0.0,-4.228,8.241,-2.796,-0.083,0.013,0.037,78.75,9.11,20.1,43,1,1
18:25:51.153,VIGILE,0,0.0,0.0,0.0,-4.003,8.155,-2.619,-0.115,0.077,-0.075,75.01,9.27,20.1,43,1,1
18:25:51.654,VIGILE,0,0.0,0.0,0.0,-4.087,8.131,-2.691,-0.261,0.118,-0.09,72.69,9.11,20.1,43,1,1
18:25:52.154,VIGILE,0,0.0,0.0,0.0,-4.199,8.394,-2.746,-0.175,0.041,0.021,75.79,9.11,20.1,43,1,1
